tid,views,replies
282957,489,14
282958,185,11
282959,219,17
282962,187,12
282967,246,10
282969,263,12
282971,348,20
282977,352,2
282984,220,6
283014,346,8
283018,203,2
283021,511,10
283024,120,16
283033,160,14
283034,1159,24
283037,191,5
283038,594,42
283041,946,22
283045,132,4
283046,514,11
283054,176,2
283065,194,3
283074,458,2
283077,148,2
283080,589,11
283082,232,2
283090,231,2
283095,613,4
283097,495,4
283103,387,1
283111,120,6
283118,579,2
284073,260,13
284074,116,8
284075,181,1
284076,140,2
284078,130,2
284077,697,42
284091,125,5
284097,266,3
284118,155,10
284119,101,5
284136,149,3
284138,1581,2
284144,261,4
284148,577,19
284149,863,10
284168,275,13
284173,118,2
284175,517,16
284176,324,7
284181,117,4
284183,262,15
284186,193,26
284187,134,5
284188,321,22
284189,200,15
284191,441,24
284192,665,20
284193,217,17
284195,188,11
284198,254,15
284210,197,5
284231,2497,37
284233,134,3
284234,2004,11
284236,1112,6
284237,182,4
284243,128,2
284247,275,4
284249,535,19
284252,924,3
284253,1445,52
284256,398,9
284258,172,4
284261,110,1
284263,214,2
284272,144,2
284275,197,2
284276,171,1
284287,344,8
284295,3288,15
284297,289,4
284298,2432,7
284309,157,2
284310,291,1
284318,140,1
284328,153,2
284324,953,15
284325,2146,80
284331,29326,23
284335,358,10
284334,367,17
284342,1818,32
284345,152,2
284346,116,4
284358,235,4
284372,198,6
284396,142,2
284403,828,5
284429,229,2
284440,152,6
284443,116,1
284444,388,8
284448,246,9
284453,200,5
284457,367,15
284462,257,2
284463,180,5
284466,112,1
284468,554,7
284470,139,4
284472,282,19
284474,159,11
284475,176,3
284492,140,2
284500,237,1
284504,293,11
284505,451,15
284515,820,9
284517,756,18
284521,123,23
284538,629,10
284545,117,1
284549,173,7
284561,145,6
284562,1183,27
284563,189,12
284564,250,8
284566,130,8
284571,190,1
282938,144,1
284573,1286,10
284547,180,7
284576,183,11
284578,1598,36
284580,218,19
284584,1174,25
284581,2071,15
284587,55543,102
284590,180,1
284591,1773,14
284594,1683,12
284596,346,7
284597,214,3
284600,862,7
284612,1275,6
284614,131,3
284621,155,5
284624,230,2
284626,160,1
284629,273,2
284634,107,4
284639,1249,5
284642,367,16
284654,7195,29
284659,37082,84
284660,179,4
284662,203,2
284664,220,18
284668,1136,5
284673,454,21
284674,276,12
284679,272,18
284686,465,1
284341,139,5
284692,113,3
284693,345,7
284694,533,11
284698,254,6
284716,132,1
284718,4148,48
284726,183,2
284733,122,1
284735,200,2
284741,174,10
284742,302,3
284748,1980,4
284750,161,2
284752,159,14
284753,504,12
284754,266,12
284756,189,33
284759,409,5
284760,400,5
284761,994,37
284762,238,2
284763,108,23
284764,129,17
284770,451,3
284772,202,1
284773,140,2
284780,402,19
284792,945,5
284797,575,24
284798,126,3
284799,1353,10
284813,311,6
284814,308,3
284815,209,2
284823,144,1
284839,196,2
284850,161,2
284853,199,2
284855,999,15
284857,175,4
284858,109,14
284861,640,15
284862,237,1
284870,209,4
284884,150,3
284886,291,15
284893,219,1
284898,260,14
284905,180,7
284911,154,2
284914,139,2
284918,745,4
284919,643,7
284921,258,5
284922,1228,9
284923,162,5
284924,113,1
284940,477,12
284946,175,3
284952,223,6
284954,220,2
284959,1333,10
284964,622,12
284966,364,22
284973,115,24
284975,224,3
284978,802,14
284980,245,2
284993,128,2
284999,220,3
285002,201,17
285008,131,2
285014,106,2
285017,615,21
285018,104,2
285026,481,10
285028,515,2
285030,247,3
285033,226,8
285040,131,1
285063,174,1
285072,152,1
285074,121,1
285076,126,3
285079,141,2
285083,488,17
285062,978,52
285084,1991,5
285087,334,7
285092,420,1
285096,492,17
285097,207,1
285098,426,3
285107,315,8
285108,833,16
285109,217,4
285110,152,3
285123,419,3
285125,152,2
285131,798,39
285132,139,5
285133,384,8
285134,395,2
285135,184,2
285136,369,8
285142,654,7
285144,225,4
285153,113,1
285154,510,11
285155,142,2
285156,190,8
285166,710,39
285169,4036,51
285192,165,7
285193,125,2
285199,318,9
285202,152,7
285204,114,11
285205,415,12
285207,215,3
285214,196,1
285219,703,5
285221,794,16
285222,516,10
285223,449,1
285224,419,10
285225,362,9
285227,347,16
285228,227,6
285235,461,5
285238,240,5
285244,168,1
285246,326,5
285248,113,4
285249,149,2
285250,135,4
285251,189,4
285253,247,8
285254,142,3
285262,1766,24
285263,164,1
285267,255,19
285284,130,2
285286,277,11
285287,131,1
285290,496,1
285296,689,29
285297,229,2
285298,679,29
285303,209,9
285341,185,2
285343,7647,7
285352,427,6
285354,139,4
285357,124,4
285358,149,8
285359,251,2
285362,130,2
285364,236,5
285366,249,6
285367,215,13
285369,211,2
285370,424,13
285371,903,9
285373,568,2
285374,262,16
285375,244,10
285376,142,2
285381,306,11
285382,225,13
285383,229,1
285389,163,12
285401,603,6
284816,472,14
285406,373,18
285413,128,2
285417,150,1
285407,246,10
285438,1557,26
285432,408,21
285447,311,1
285448,199,3
285449,599,9
285453,472,12
285458,232,4
289432,483,32
285460,349,26
285463,299,2
285481,102,11
285482,135,9
285486,229,9
285487,284,18
285489,115,1
285492,212,1
285498,189,4
285506,275,11
285508,112,1
285509,188,4
285510,128,1
285517,145,8
285522,167,25
285525,1157,19
285527,183,7
285528,361,14
285530,313,5
285535,316,14
285537,187,2
285538,227,5
285539,185,2
285550,217,6
285553,870,22
285554,376,12
285556,245,4
284667,1027,40
285559,26796,54
285563,139,1
285567,1781,3
285570,126,4
285572,459,6
285574,119,1
285575,294,4
285580,541,19
285582,242,3
285584,346,7
285586,143,1
285593,106,1
285606,162,1
285588,154,7
285611,211,3
285612,256,3
285613,753,6
285609,1026,14
285681,233,3
285691,143,6
285694,261,2
285696,2686,18
285697,425,6
285708,121,4
285725,129,4
285727,357,2
285730,376,1
285733,609,18
285735,190,2
285741,1311,10
285742,112,6
285744,419,5
285746,136,6
285747,127,3
285748,166,8
285749,115,2
285750,174,8
285752,314,6
285815,2324,106
285816,3195,52
285821,470,9
285823,252,8
285828,189,6
285829,328,6
285832,199,3
285833,472,2
285839,158,8
285846,132,1
285849,514,15
285850,120,1
285859,185,3
285861,144,1
285862,255,7
285884,501,15
285892,136,2
285903,101,5
285905,105,4
285915,550,8
285923,221,24
285924,1361,19
285930,531,28
285937,108,9
285938,227,7
285940,111,5
285944,109,7
285945,117,6
285947,188,10
285948,256,10
285949,191,13
285950,182,2
285953,177,13
285954,211,7
285956,462,10
285957,293,6
285960,267,4
285966,192,5
282879,451,16
285971,418,22
285979,412,2
285982,181,13
285983,176,8
285985,325,12
285986,272,10
285987,214,7
285990,230,4
285992,276,8
286012,500,15
286013,283,2
286014,142,1
286020,231,5
286025,108,11
286031,103,2
286041,193,1
286043,632,15
286056,289,13
286059,435,84
286061,298,8
286065,330,16
286078,551,8
286080,108,6
286085,115,5
286087,233,1
286090,101,1
286091,1225,2
286092,208,16
286097,289,7
286099,414,2
286168,232,5
286171,352,5
286187,598,21
286188,153,1
286191,136,18
286192,1250,14
286198,155,3
286200,326,16
286202,441,17
286203,235,16
286204,324,1
286207,371,4
286209,106,1
286212,151,9
286223,162,8
286045,3110,15
286229,149,1
286231,337,13
286237,305,1
286246,171,3
286249,121,3
286258,101,12
286263,321,19
286267,535,12
286270,284,6
286272,162,3
286276,400,17
286278,1069,40
286281,426,13
286288,331,1
286291,202,10
286299,166,7
286301,105,3
286303,159,2
286308,202,21
286314,204,3
286316,144,6
286318,184,9
286324,170,4
286326,441,21
286337,244,3
286338,537,4
286339,953,4
286367,176,1
286407,111,1
286373,142,1
286375,197,1
286388,184,3
286396,377,10
286400,33346,47
286401,102,15
286402,102,4
286414,218,4
286418,256,7
286422,127,1
286425,1054,68
286920,138,4
286428,504,9
286429,821,8
286430,124,2
286431,502,14
286432,67325,622
286433,460,9
286434,669,15
286441,113,4
286447,146,1
286450,149,1
286455,115,6
286458,129,2
286462,214,5
286464,547,6
286467,579,11
286468,325,20
286470,244,3
286471,309,16
286472,535,8
286473,2009,56
286939,140,2
286478,348,2
286383,346,5
286546,177,7
286614,324,3
286622,227,9
286625,161,1
286626,107,3
286629,206,5
286630,116,1
286631,180,15
286633,844,23
286636,130,2
286637,112,8
286638,183,11
286651,157,4
286655,279,4
286657,150,2
286659,438,5
286660,6329,31
286662,125,4
286663,1078,20
286665,147,1
286666,223,5
286667,122,1
286676,277,17
286686,248,7
286687,1067,18
286693,400,2
286717,196,12
286726,125,5
286730,162,1
286733,225,4
286741,322,4
286742,380,5
286744,140,1
286748,226,8
286932,155,1
286757,184,1
286760,120,1
286761,1754,27
286766,167,8
286768,421,2
286769,276,5
286774,193,4
286776,612,9
286781,217,2
286782,176,4
286783,16903,14
286773,138,10
286787,310,7
286789,349,4
286806,106,3
286825,239,17
286827,753,22
286829,419,1
286831,593,20
286835,289,16
286842,214,2
286847,687,19
286857,244,13
286860,1890,20
286861,327,16
286869,325,7
286870,239,8
286877,226,4
286878,1525,37
286881,123,3
286882,280,12
286885,195,4
286888,150,18
286890,131,8
286893,152,4
286894,139,3
286897,145,6
286903,196,1
286904,162,3
286907,139,1
286908,256,3
286910,343,2
286931,122,1
286952,544,6
286953,533,4
286957,222,2
286964,529,11
286966,257,1
286975,173,20
286993,466,10
287006,530,2
287014,326,2
287018,115,2
287027,191,3
287032,1403,17
287033,1860,19
287038,577,8
287045,306,7
287047,167,2
287048,112,3
287050,152,2
287052,307,11
287062,172,5
287063,128,4
287064,220,9
287070,114,5
287072,149,7
287074,112,9
287076,210,15
287077,139,24
287078,587,24
287079,866,25
287080,180,8
287086,148,2
287092,258,3
287061,772,29
287112,2770,87
287116,234,3
287127,277,20
287128,194,3
287130,721,10
287141,216,3
287144,252,1
287149,588,20
287152,717,24
287150,702,15
287171,264,4
287186,169,8
287191,201,4
287187,1497,29
287239,119,1
287244,223,11
287248,311,3
287253,140,4
287259,220,2
287260,243,4
287277,627,7
287275,375,8
287290,242,9
287292,1914,26
287305,164,3
287339,182,3
287354,102,1
287358,162,1
287370,233,1
287374,105,1
287376,150,3
287384,642,9
287388,265,17
287391,320,4
287401,158,8
287406,133,14
287413,256,8
287419,158,2
287422,212,5
287423,203,2
287427,280,14
286815,779,5
287433,134,1
287390,806,31
287436,173,3
287445,504,1
287447,1253,4
287480,359,5
287486,493,14
287488,182,1
287495,319,6
287499,342,5
287501,132,21
287508,398,10
287510,136,1
287511,300,3
287512,167,1
287515,110,2
287522,137,3
287524,488,4
287527,126,2
287545,371,3
287565,130,7
287568,176,9
287570,224,14
287571,214,13
287563,180,2
287612,120,1
287617,209,4
287635,148,4
287642,551,4
287650,218,12
287661,438,2
287668,194,1
287670,350,2
287719,554,7
287732,2558,37
287733,171,4
287738,124,11
287742,146,1
287745,144,11
287747,160,1
287749,128,9
287757,157,4
287762,689,17
287764,134,3
287769,259,5
287773,474,2
287775,175,1
287777,297,20
287784,158,6
287793,243,2
287810,264,1
287819,197,10
287830,285,34
287835,147,5
287846,2365,156
287859,175,1
287869,781,22
288311,1324,26
287870,126,3
287874,225,3
287877,519,10
287879,167,3
287889,126,2
287896,191,2
287900,379,5
287902,943,2
287907,206,7
287910,176,5
287911,538,36
287916,185,11
287918,275,7
287922,135,1
287924,245,3
287927,195,1
287928,132,9
287931,151,10
287933,102,7
287935,213,11
287941,175,1
287942,410,17
287946,937,37
287954,153,1
287955,165,3
287956,196,15
287957,184,4
287969,141,6
287981,589,2
287986,128,4
287357,1431,10
287988,115,2
288006,650,4
288028,129,7
288050,329,4
288062,146,1
288071,695,3
288091,218,14
288097,133,1
288099,223,5
288111,164,4
288115,227,1
288135,2388,214
288141,38804,131
288143,912,34
288144,222,2
288145,269,3
288164,591,5
288170,197,1
288172,1709,9
288175,142,1
288177,262,3
288183,285,1
288186,282,1
288173,1532,10
288191,202,14
288192,128,1
288193,226,5
288194,211,19
288198,375,3
288221,169,23
288222,134,1
288233,111,12
288234,3312,24
288235,118,3
288236,206,6
288237,298,10
288253,190,7
288256,332,9
288265,212,11
288266,189,17
288269,205,14
288270,273,12
288279,143,1
288282,867,5
288286,117,10
288291,185,8
288296,310,11
288298,164,7
288307,153,1
288313,259,8
288324,172,2
288326,174,1
288328,163,1
288334,241,4
288344,147,5
287616,1161,11
288352,511,6
288354,480,5
288380,332,3
288383,796,27
288384,123,3
288385,104,2
288389,177,11
288390,166,3
288396,149,2
288397,130,3
288400,119,14
288401,158,2
288407,1836,26
287758,646,21
288409,305,11
288427,106,4
288422,339,4
288433,118,17
288441,117,11
288449,271,8
288451,192,3
288453,140,5
288454,230,4
288462,146,2
288464,923,2
288466,168,10
288471,174,10
288477,274,10
288481,191,4
288484,221,2
288485,1340,3
288494,939,8
288501,912,17
288511,481,10
288527,110,8
288536,688,5
288537,225,4
288545,155,1
288554,342,3
288555,566,14
288579,135,25
288594,188,6
288596,454,2
288599,207,11
288600,682,9
288431,922,39
288601,146,1
288604,295,4
288607,2931,7
288609,212,2
288610,194,13
288612,120,9
288613,417,18
288623,316,4
288625,272,4
288628,221,2
288635,274,5
288643,239,3
288651,141,3
288652,164,4
288659,117,12
288672,121,10
288673,118,3
288676,237,13
288677,147,1
288679,349,12
288682,159,4
288691,1478,48
288693,123,5
288696,170,6
288704,209,4
288711,199,6
288713,671,27
288669,830,10
288719,191,2
288721,107,1
288726,138,1
288733,132,5
288743,1734,7
288745,1631,10
288746,1808,104
288747,397,3
288749,269,6
288750,1601,54
288758,326,15
288760,413,18
288737,1028,12
288782,607,15
288783,182,2
288818,103,4
288828,364,2
288831,173,7
288847,142,9
288850,127,2
288854,157,11
288856,129,8
288857,183,16
288858,187,15
288859,1047,38
288861,116,11
288866,667,4
288888,269,15
288909,123,1
288912,495,2
288917,160,9
288922,292,5
288978,141,2
288989,251,2
288990,3223,8
288997,232,4
289003,162,3
289005,181,8
289015,198,5
288844,1652,11
289016,174,2
289021,239,7
289023,808,1
289024,254,12
289025,578,10
289026,510,10
289031,209,14
289047,204,3
289064,309,5
289080,102,20
289082,139,3
289085,142,6
289091,5278,51
289094,189,1
289096,175,1
289097,224,8
289122,8244,432
289133,152,2
289138,1579,41
289145,559,42
289152,230,2
289157,156,2
289161,573,13
289162,212,14
289166,559,24
289170,209,7
289186,294,4
289187,178,4
289250,344,8
289195,137,1
289196,156,19
289197,113,6
289198,120,16
289203,189,6
289208,218,10
289213,272,4
289235,384,10
289240,282,10
289243,343,7
289253,143,2
289251,189,3
289278,2386,36
289282,305,51
289293,304,4
289294,197,10
289295,409,19
289291,2215,38
289298,324,7
288592,199,7
289302,263,16
289303,176,3
289324,361,18
289326,223,2
289369,117,6
289376,139,8
289383,105,16
289387,1718,8
289399,147,9
289401,305,3
289405,134,4
289409,583,6
289417,163,9
289419,230,1
289425,506,23
289320,369,8
289442,471,7
289444,214,15
289445,149,1
289447,306,5
289457,240,3
289462,282,3
289466,575,33
289480,225,13
289482,891,22
289485,158,10
289498,231,1
289502,345,21
289507,146,13
289510,441,8
289517,395,2
289518,113,1
289521,107,2
289525,301,50
289535,188,2
289542,472,4
289544,192,2
289547,231,5
289555,475,18
289557,139,7
289559,143,1
289565,439,6
289570,122,1
289572,230,14
289586,200,6
289597,231,2
289598,201,10
289601,251,12
289607,185,2
289608,173,1
289609,199,1
289628,242,2
289629,191,1
289633,446,3
289636,181,1
289638,109,2
289645,290,20
289649,212,17
289677,101,7
289691,193,3
289715,463,2
290695,168,4
289722,362,4
289726,240,2
289730,177,14
289738,157,1
289740,161,1
289755,317,5
289756,279,16
289765,392,3
289767,247,2
289758,797,35
289771,127,2
289774,225,5
289782,218,4
289788,107,1
289798,425,2
289814,122,2
289825,202,1
289840,133,1
286924,12319,77
289307,231,9
289868,140,1
289869,345,12
289877,168,20
289879,138,4
289887,130,15
289900,223,5
289902,329,3
289905,429,20
289908,1037,5
289909,293,14
289916,389,2
289917,480,25
289940,169,4
289942,306,10
289960,384,19
289990,111,10
289991,118,4
289995,327,13
289996,492,16
290004,185,8
289881,376,13
290020,313,4
290027,186,6
290029,1174,22
290032,482,2
290037,108,1
290044,244,4
290049,223,4
290052,411,22
290056,118,6
289801,153,8
290078,510,1
290086,182,2
290090,151,25
290095,203,4
290106,185,3
290110,206,1
290112,374,4
290114,106,3
290122,256,1
290126,221,3
290127,308,1
290138,165,12
290167,512,5
290182,521,10
290187,991,3
290207,254,7
290225,427,30
290235,127,1
290248,190,2
290254,332,1
290265,424,4
290272,278,5
290279,739,31
290298,264,1
290302,188,5
290312,155,1
290324,219,3
290327,942,17
290329,149,1
290353,189,2
290357,300,5
290370,103,8
290377,253,5
290403,222,3
290405,196,7
290409,245,4
290412,210,2
290414,224,5
290427,205,1
290428,1087,14
290430,933,10
290431,134,2
290432,273,14
290434,479,1
290445,117,6
290346,187,7
290454,185,3
290462,366,2
290479,308,14
290483,575,14
290505,229,4
290523,401,7
290556,103,2
290557,234,1
290559,177,5
290560,165,1
290604,253,11
290617,246,6
290626,446,19
290627,126,3
290629,377,6
290640,160,1
290641,282,2
290642,800,19
290643,193,17
290645,249,3
290646,213,2
290660,169,9
290675,214,4
290676,707,14
290684,148,5
290691,206,1
290698,113,6
290714,362,19
290717,22031,47
290721,801,11
290741,352,19
290743,913,32
290749,250,12
290751,125,17
290753,366,21
290758,444,32
290759,340,14
290772,188,3
290776,116,18
290777,153,7
290781,103,13
290785,120,20
290786,226,3
290796,292,2
290798,329,3
290801,141,2
290804,328,4
290808,146,1
290823,105,5
290879,199,2
290886,261,2
290889,126,13
290901,130,4
290912,419,30
290915,114,3
290923,722,39
290926,117,1
290929,686,12
290754,431,19
290977,106,10
290978,173,2
290981,223,5
290987,188,3
290989,364,22
290994,225,7
290997,830,23
291001,367,9
291009,115,5
291012,219,3
291022,170,1
291039,117,3
291042,147,1
291055,311,4
291057,152,2
291070,302,11
291080,239,10
291085,340,4
291112,135,1
291116,165,14
291118,194,1
291119,203,1
291131,214,2
291148,478,25
291149,188,1
291151,599,11
291154,165,6
291166,211,1
291170,137,14
291174,1134,22
291178,2039,57
291195,231,3
291198,1558,115
291201,269,1
291211,162,5
291212,126,4
291219,486,6
291220,128,21
291230,105,2
291234,177,2
291236,399,20
291246,317,10
291257,110,12
291261,127,4
291264,1233,6
291283,181,4
291303,121,1
291307,404,17
291317,107,2
290246,369,10
291337,453,4
291341,399,2
291352,170,1
291354,220,2
291355,145,1
291366,261,3
291373,187,2
291403,214,1
291409,248,14
291411,454,20
291412,198,3
291413,326,16
291416,321,18
291418,420,11
291419,208,12
291421,140,4
291431,594,13
291446,248,18
291447,156,3
291449,344,8
291452,160,1
291453,294,4
291456,322,6
291459,184,2
291460,102,1
291464,206,4
291462,401,11
291499,171,15
291500,215,2
291509,133,4
291511,177,3
291516,1179,82
291520,346,4
291562,103,5
291576,205,3
291620,317,15
291621,254,1
291625,177,1
291631,476,21
291637,129,1
291643,206,3
291645,138,4
291657,304,8
291656,299,12
291665,247,6
291666,121,3
291668,173,2
291673,209,9
291692,149,7
291705,160,1
291707,163,2
291709,259,4
291712,105,2
291734,911,2
291750,265,1
291763,179,1
291770,205,3
291773,424,18
291781,663,40
291792,237,12
291795,136,2
291798,302,5
291808,105,4
291819,610,7
290927,336,18
290945,486,17
291841,181,2
291842,217,1
291844,808,4
291882,148,5
291891,121,3
291927,203,4
291931,911,27
291940,283,17
291951,531,18
291955,487,14
291959,1076,9
291962,335,25
291966,179,16
291968,933,30
291970,141,3
291973,271,3
291976,193,4
291979,1018,31
291982,3508,31
291985,605,10
292014,1340,14
292016,193,16
292019,475,26
292020,109,7
292026,157,6
292027,391,6
292029,626,7
292032,114,3
292047,459,9
292065,677,9
292066,154,1
292089,197,12
292121,310,12
292145,253,3
292146,235,7
292170,133,2
292171,122,2
292180,127,10
292205,190,3
292214,196,6
292219,337,1
292237,371,12
292241,400,25
292248,184,5
292262,1113,66
292270,835,32
292274,268,15
292307,252,10
292337,221,2
292348,410,13
292110,2173,62
292424,274,4
292426,377,5
292427,141,3
292446,146,1
292448,150,1
292449,324,2
292450,166,1
292460,167,1
292463,157,1
292471,171,1
292472,1895,43
292476,140,1
292478,470,6
292497,566,1
292506,472,3
292526,308,9
292535,152,1
292537,449,25
292540,271,15
292546,151,1
292549,106,5
292564,118,1
292570,568,24
292577,263,4
292586,531,15
292588,164,4
292597,423,28
292606,284,6
292609,156,2
292632,1799,97
292639,35635,377
292641,235,2
292645,162,2
292665,808,51
292682,198,4
292684,733,42
292686,518,27
292689,230,2
292700,376,17
292704,153,9
292709,215,1
292710,554,34
292714,222,4
292715,466,25
292721,244,10
292722,613,38
292730,238,2
292740,457,29
292748,181,1
292744,155,1
292786,259,15
292789,319,3
292783,362,5
292804,159,6
292843,228,3
292848,676,1
292850,458,26
292867,112,2
292880,310,6
292886,879,19
292912,238,13
292923,106,6
292924,183,3
292062,506,27
292990,149,1
292996,166,3
293005,179,4
293009,181,1
292994,302,14
293020,496,8
293054,633,36
293067,182,1
293068,370,5
293077,118,1
293084,186,1
293086,266,3
293090,130,2
293098,314,5
293102,394,5
293105,105,3
293111,460,7
293112,224,7
293119,418,12
293166,127,2
293172,108,3
293173,107,2
293175,661,5
293203,196,8
293209,185,5
293211,127,1
293239,251,4
293247,915,20
293249,242,3
293257,294,21
293244,377,17
293308,150,1
293320,120,3
293342,127,9
293365,102,3
293368,154,4
293381,149,2
293382,315,6
293405,208,9
293401,148,4
293423,188,1
293432,184,3
293437,214,4
293510,424,22
293513,466,34
293514,233,15
293516,337,23
293519,449,23
293553,154,3
293651,187,7
293684,305,9
293686,102,1
293703,720,8
293735,121,1
293743,202,3
293751,537,1
293761,128,3
293763,143,1
293809,354,6
293814,269,1
293819,169,2
293844,477,21
293877,227,3
293892,121,1
293664,298,11
293975,245,5
293983,175,4
293990,301,10
293991,200,4
293993,256,11
293999,488,16
293653,350,16
294032,234,6
294037,225,14
294045,246,9
294097,184,2
294110,263,3
294112,322,1
294116,181,7
294118,386,9
294122,545,18
294160,305,3
294199,249,1
294215,179,4
294226,272,1
294245,362,3
294289,185,19
294329,176,5
294343,1455,40
294377,135,20
294389,168,9
294397,107,3
294409,405,19
294413,663,67
294418,3653,12
294420,138,1
294423,274,41
294429,801,21
294467,161,1
294473,171,2
294478,890,3
294535,162,2
294537,154,10
294539,247,6
294546,420,18
294556,377,4
294575,198,3
294585,167,4
294611,331,3
294614,146,1
294621,728,15
294629,143,3
294688,488,6
294696,525,9
294710,151,2
294730,162,2
294735,225,7
294755,115,2
294758,169,4
294764,1830,60
294781,1437,58
294786,243,2
294800,220,4
294825,158,1
294827,1481,23
294835,205,1
294847,495,11
294854,159,5
294887,366,6
294917,230,2
294980,189,6
294996,853,32
295022,176,1
295036,142,8
294891,304,15
295067,394,19
290436,1631,34
295111,170,2
295134,412,15
295144,285,1
295166,284,5
295176,523,8
295215,175,7
295217,165,8
295226,133,1
295229,353,6
295234,903,20
295202,681,23
295238,824,26
295241,377,10
295259,2272,47
295339,299,5
295343,346,13
295388,133,2
295397,152,4
295402,226,6
295413,113,1
295452,137,1
295469,127,4
295490,223,2
295495,276,7
295529,405,18
295561,288,2
295564,593,11
295565,167,1
295579,136,1
295581,240,1
295528,210,3
295521,148,3
295591,201,12
295630,699,14
295648,139,1
295678,175,3
295666,216,3
295707,137,4
295720,142,1
295722,101,4
295730,103,2
295733,175,1
295736,160,1
295813,174,8
295898,218,20
295988,122,3
296026,154,4
296035,142,5
296043,222,18
296046,123,6
296049,113,1
296051,244,6
296052,207,3
296073,126,1
296100,202,5
296003,238,7
296128,358,24
296132,211,9
296147,431,20
296173,267,2
296261,155,7
296321,144,7
296335,102,3
296245,313,17
296378,156,4
296422,129,1
296428,282,10
296440,156,8
296444,224,9
296487,1010,10
296492,130,5
296501,726,6
296505,106,9
296529,395,5
296546,806,10
296547,363,4
296555,237,5
295068,379,3
296557,373,21
296564,938,30
296566,110,11
296567,135,2
295851,122,3
296572,226,5
296574,248,5
296575,2299,24
296576,137,2
296579,107,5
296583,104,10
296585,162,3
296586,340,12
296587,298,11
296592,219,1
296598,966,22
296601,676,42
296605,335,5
296606,1145,7
296608,264,16
296616,241,7
296617,390,17
296627,233,2
296628,270,9
296602,2152,21
296623,1116,7
296618,2146,16
296632,1674,11
296629,1611,6
296636,314,1
296637,450,11
296638,348,7
296640,234,17
296644,164,1
296650,201,1
296651,244,4
296653,353,22
296655,409,14
296657,279,11
296668,3442,25
296669,181,3
296674,161,3
296675,425,21
296679,341,5
296681,193,2
296693,141,1
296692,269,6
296695,250,5
296704,200,1
296705,215,2
296706,232,2
296707,159,1
296708,124,1
296712,112,3
296721,223,14
296725,353,3
296726,252,12
296728,192,2
296730,166,2
296731,164,3
296732,287,10
296733,104,5
296739,168,3
296740,2764,16
296754,173,1
296756,483,19
296762,223,3
296765,322,3
296767,197,2
296780,127,1
296783,229,3
296784,445,4
296786,338,8
296787,1232,16
296790,149,1
296735,3437,42
296793,394,14
296797,176,1
296798,169,1
296801,156,1
296802,176,5
296804,148,5
296806,352,6
296812,3898,22
296813,170,2
296814,174,3
296815,358,8
296816,346,4
296818,186,4
296819,4103,18
296821,297,6
296822,494,18
296824,170,2
296825,1737,62
296827,454,13
296829,248,1
296831,138,1
296836,151,18
296857,104,10
296859,184,1
296863,323,5
296865,926,25
296867,333,2
296874,104,2
296882,136,1
296884,166,1
296886,250,8
296887,151,3
296888,500,14
296891,231,3
296893,213,1
296894,252,2
296895,218,20
296897,424,24
296902,170,2
296903,209,1
296904,698,5
296905,194,2
296910,310,41
296911,875,17
296912,232,57
296913,130,2
296917,543,4
296924,113,1
296923,2677,50
296930,351,3
296937,120,1
296939,364,14
296940,428,11
296953,201,4
296955,154,1
296956,136,8
296964,1163,11
296965,180,1
296967,1444,42
296969,165,2
296972,2178,47
296975,397,14
296976,227,3
296978,138,1
296983,334,5
296986,292,11
296987,103,15
296989,132,7
296997,180,6
296999,731,39
297000,184,3
297001,541,6
297002,163,2
297004,316,2
297003,245,14
297012,208,6
297014,212,3
297016,197,7
297017,293,10
297018,325,18
297020,158,10
297019,345,4
297022,152,2
297023,182,6
297024,124,6
297026,202,3
297041,356,2
297043,376,5
297050,135,4
297051,121,4
297052,220,6
297053,256,4
297055,440,7
297056,122,1
297057,183,4
297061,101,11
297064,118,1
297065,168,5
297069,203,10
297070,1208,22
297074,166,1
297075,185,2
297076,154,3
297404,119,2
297079,804,9
297080,235,10
297083,236,2
297086,209,2
297095,178,1
297101,245,10
297102,111,15
297107,315,3
297108,151,1
297109,183,3
297111,135,4
297112,231,3
297117,203,8
297120,112,10
297122,618,2
295455,920,36
297129,710,5
297135,224,4
297139,331,7
297141,128,14
297147,1192,36
297150,1210,76
297154,146,2
297155,253,3
297156,257,6
297157,161,1
297158,127,2
297160,330,2
297165,418,18
297168,223,8
295118,625,24
297171,321,5
297179,103,14
297182,410,12
297184,414,29
297186,223,14
297187,505,31
297188,109,10
297189,137,3
297190,849,18
297191,310,19
297192,178,3
297193,406,13
297197,134,1
297208,622,10
297217,171,6
297218,447,12
297219,392,1
297220,275,5
297221,1268,17
297222,172,3
297224,109,4
297225,215,1
297226,1258,56
297238,111,24
297239,1205,23
297251,239,5
297252,165,1
297257,110,11
297259,375,23
297260,239,3
297263,580,12
297269,430,4
293624,379,20
297273,162,20
297276,110,20
297278,115,2
297280,515,12
297281,177,4
297290,243,7
297298,270,5
297306,175,2
297310,121,5
297313,246,1
297315,450,10
297316,630,3
297322,698,3
297323,1186,9
297325,371,1
297329,163,1
297334,110,4
297335,171,6
297338,106,4
297405,178,3
297346,294,1
297347,111,1
297348,149,4
297365,146,1
297366,156,8
297367,712,21
297370,202,3
297371,248,3
297372,271,1
297373,152,1
297374,320,4
297375,624,18
297376,356,8
297377,332,10
297378,124,6
297380,190,2
297381,174,1
297384,199,2
297400,221,5
297401,500,14
297403,243,7
297418,118,18
