tid,views,replies
289750,44,3
289751,50,5
289754,25,3
289755,317,5
289756,279,16
289757,46,4
289759,42,3
289761,27,1
289762,35,3
289763,37,2
289764,42,3
289765,392,3
289766,40,4
289767,247,2
289758,797,35
289768,38,3
289770,36,1
289771,127,2
289774,225,5
289775,33,1
289776,22,2
289778,45,3
289779,52,2
289780,41,1
289782,218,4
289784,43,3
289785,33,2
289787,30,2
289788,107,1
289789,48,2
289791,82,2
289793,61,12
289795,33,2
289796,29,2
289798,425,2
289800,40,4
289804,47,2
289809,35,1
289810,30,2
289813,30,4
289814,122,2
289815,40,4
289816,53,1
289817,51,6
289820,42,2
289821,30,3
289823,45,2
289824,30,1
289825,202,1
289826,30,1
289827,26,2
289828,23,1
289834,31,4
289836,32,2
289839,36,2
289840,134,1
289846,31,3
289847,33,2
286924,12321,77
289848,35,2
289849,47,2
289850,45,8
289851,40,2
289858,45,5
289862,36,4
289307,231,9
289865,63,7
289866,43,2
289868,140,1
289869,345,12
289871,31,2
289872,82,13
289874,43,7
289875,43,4
289876,64,6
289877,168,20
289879,138,4
289880,46,4
289882,35,4
289883,20,1
289885,81,8
289887,130,15
289890,96,6
289891,27,1
289892,59,8
289893,40,4
289895,56,6
289896,37,2
289899,45,3
289900,223,5
289901,89,6
289902,329,3
289903,39,1
289904,37,5
289905,429,20
289907,50,5
289908,1037,5
289909,293,14
289910,81,7
289911,47,1
289912,38,4
289915,48,4
289916,389,2
289917,480,25
289918,52,4
289919,46,2
289920,85,4
289921,54,5
289927,51,2
289929,35,2
289930,43,2
289931,37,4
289933,49,4
289936,60,12
289937,56,6
289939,37,2
289940,169,4
289941,43,3
289942,306,10
289943,35,2
289947,32,2
289948,43,2
289951,38,5
289953,35,1
289954,59,4
289955,44,2
289956,34,2
289957,23,2
289958,35,2
289960,384,19
289963,34,1
289964,49,3
289966,40,6
289968,28,2
289969,36,2
289972,31,1
289973,35,4
289975,34,2
289979,43,3
289980,37,4
289988,40,2
289990,111,10
289991,118,4
289993,58,1
289994,48,3
289995,327,13
289996,492,16
289997,100,17
290003,60,4
290004,185,8
290005,77,10
290006,70,9
290007,37,3
290008,49,7
290009,50,1
290010,36,2
290013,49,2
289881,376,13
290015,59,6
290016,38,1
290017,40,3
290018,55,8
290019,52,5
290020,313,4
290022,51,1
290023,35,1
290024,50,2
290025,57,8
290027,186,6
290028,37,1
290029,1175,22
290030,41,2
290032,482,2
290033,49,4
290034,77,3
290035,57,1
290036,59,4
290037,108,1
290039,28,1
290042,49,6
290043,43,6
290044,244,4
290046,64,10
290047,47,2
290049,223,4
290052,411,22
290053,61,4
290054,30,3
290055,32,1
290056,118,6
289801,153,8
290057,38,1
290058,64,2
290059,42,1
290062,45,1
290063,53,1
290064,39,1
290065,61,5
290067,47,7
290069,34,1
290070,58,2
290071,33,1
290072,42,1
290073,38,2
290074,62,4
290075,47,3
290076,48,3
290077,31,1
290078,510,1
290079,51,2
290080,40,4
290081,50,2
290082,44,2
290083,50,4
290084,47,5
290085,50,4
290086,182,2
290087,37,1
290088,60,6
290089,44,1
290090,151,25
290091,46,2
290092,61,3
290093,53,2
290095,203,4
290096,47,2
290097,31,3
290098,45,2
290099,47,4
290100,54,2
290101,38,2
290102,69,4
290103,43,7
290104,73,2
290105,76,10
290106,185,3
290107,46,3
290108,46,2
290109,36,3
290110,206,1
290111,51,5
290112,374,4
290113,53,4
290114,106,3
290117,83,18
290118,36,4
290119,35,1
290120,93,10
290122,256,1
290123,41,6
290124,44,2
290125,33,2
290126,221,3
290127,308,1
290128,59,2
290130,43,1
290134,60,2
290135,48,1
290136,34,1
290138,165,12
290139,52,6
290140,42,1
290141,43,2
290142,41,6
290144,58,6
290147,18,2
290150,65,4
290153,43,2
290154,40,2
290155,32,2
290157,46,5
290159,32,1
290162,39,3
290163,50,9
290164,37,6
290165,36,9
290167,512,5
290168,36,1
290170,78,4
290171,50,1
290174,37,2
290181,79,3
290182,521,10
290183,32,2
290184,44,7
290185,54,6
290186,28,1
290187,991,3
290190,39,3
290192,44,4
290194,37,2
290196,33,3
290197,34,2
290198,47,1
290200,29,2
290202,22,2
290203,39,4
290205,95,2
290206,51,10
290207,254,7
290210,23,1
290211,51,2
290212,47,1
290214,31,2
290215,41,7
290218,26,2
290220,33,2
290222,43,4
290223,32,4
290225,427,30
290226,41,2
290230,35,4
290232,35,3
290234,37,2
290235,127,1
290236,38,1
290241,31,5
290248,190,2
290249,38,2
290250,28,1
290251,37,2
290253,29,2
290254,332,1
290255,34,1
290256,25,2
290257,44,2
290259,28,2
290260,68,2
290261,23,2
290262,16,1
290263,49,3
290264,16,1
290265,425,4
290268,37,2
290270,34,1
290272,278,5
290273,21,1
290274,31,1
222466,33,1
290277,44,1
290278,38,1
290279,739,31
290281,32,1
290282,44,4
290283,48,1
290284,42,1
290286,42,1
290287,43,2
290291,31,2
290293,33,1
290294,30,1
290298,264,1
290300,41,4
290301,44,2
290302,188,5
290305,40,1
290307,39,4
290308,37,8
290310,42,4
290312,155,1
290313,30,5
290314,63,12
290317,38,1
290316,52,5
290318,47,3
290319,18,1
290321,30,1
290323,45,4
290324,219,3
290325,44,1
290326,53,4
290327,942,17
290328,62,3
290329,149,1
290330,31,7
290334,47,3
290337,38,1
290348,34,2
290351,33,2
290352,35,1
290353,189,2
290357,300,5
290360,41,2
290363,61,4
290364,29,1
290370,103,8
290372,41,2
290373,40,2
290377,253,5
290379,34,1
290391,49,2
290392,32,1
290393,27,2
290394,54,12
290395,24,2
290396,24,1
290399,40,2
290403,222,3
290404,36,2
290405,196,7
290407,22,1
290408,34,2
290409,246,4
290411,34,2
290412,210,2
290413,39,2
290414,224,5
290415,33,1
290419,30,1
290421,41,2
290422,58,3
290423,41,2
290424,51,2
290425,49,2
290426,60,7
290427,205,1
290428,1087,14
290429,33,4
290430,933,10
290431,134,2
290432,273,14
290433,39,2
290434,480,1
290439,40,5
290440,30,2
290441,35,1
290442,29,1
290443,34,3
290444,39,2
290445,117,6
290446,52,2
290346,187,7
290447,50,4
290448,43,3
290454,185,3
290458,47,2
290459,32,2
290460,37,2
290461,43,4
290462,366,2
290463,47,6
290464,50,8
290469,53,6
290470,38,1
290471,53,6
290472,71,7
290473,33,1
290474,36,2
290475,32,1
290476,8,1
290478,75,10
290479,308,14
290481,30,2
290483,575,14
290485,36,2
290490,25,2
290492,31,2
290493,43,2
290494,31,3
290495,53,3
290497,36,2
290501,77,5
290505,229,4
290507,37,3
290516,25,1
290521,42,6
290523,402,7
290529,46,2
290531,36,2
290534,27,1
290536,44,4
290537,35,1
290538,27,1
290540,40,4
290542,37,4
290543,41,4
290546,29,4
290548,29,2
290549,41,2
290550,36,2
290553,36,2
290555,43,2
290556,103,2
290557,234,1
290559,177,5
290560,165,1
290562,43,4
290567,45,3
290568,44,2
290570,30,2
290572,36,1
290574,29,1
290579,33,1
290581,43,7
290583,36,1
290584,28,2
290585,42,2
290586,41,3
290587,31,2
290590,38,1
290591,50,1
290592,33,2
290593,38,3
290594,57,6
290597,49,1
290598,39,2
290602,43,2
290603,34,1
290604,253,11
290606,59,10
290607,50,5
290608,82,1
290610,44,5
290611,40,1
290612,47,3
290614,65,6
290615,63,4
290617,246,6
290619,50,1
290625,38,1
290626,446,19
290627,126,3
290629,377,6
290630,43,1
290631,51,5
290632,47,3
290633,33,1
290634,31,1
290635,47,5
290636,67,2
290637,53,4
290638,32,1
290639,52,3
290640,160,1
290641,282,2
290642,800,19
290643,193,17
290645,249,3
290646,213,2
290647,38,4
290648,47,2
290650,67,2
290651,42,6
290652,56,5
290654,39,2
290655,37,1
290656,93,11
290657,40,2
290658,61,4
290660,169,9
290661,65,6
290662,54,6
290663,38,2
290664,26,2
290665,35,1
290666,43,2
290675,214,4
290676,707,14
290677,48,6
290678,30,1
290680,55,2
290681,50,3
290682,32,1
290683,28,1
290684,148,5
290685,12,9
290688,36,2
290689,36,2
290691,206,1
290693,54,2
290697,41,4
290698,113,6
290699,38,3
290700,25,1
290701,35,1
290702,40,4
290703,30,1
290704,38,2
290705,28,2
290710,28,2
290711,33,2
290712,30,1
290713,30,1
290714,362,19
290716,35,1
290717,22033,47
290718,42,2
290719,54,7
290720,36,2
290721,801,11
290722,32,3
290723,35,3
290724,33,3
290725,43,2
290726,41,5
290728,32,2
290729,38,4
290730,45,4
290731,56,8
290732,42,3
290733,30,4
290735,40,2
290736,47,3
290737,95,10
290739,80,6
290740,53,4
290741,352,19
290742,44,6
290743,913,32
290744,46,8
290745,42,2
290746,48,4
290747,53,7
290748,34,2
290749,250,12
290750,82,12
290751,125,17
290752,49,1
290753,366,21
290755,29,2
290756,30,4
290757,50,7
290758,444,32
290759,340,14
290760,50,5
290761,45,2
290762,38,4
290763,54,4
290764,72,14
290765,46,2
290768,36,3
290769,31,5
290771,87,13
290772,188,3
290774,46,9
290775,40,4
290776,116,18
290777,153,7
290778,79,14
290779,78,13
290780,39,5
290781,103,13
290784,44,6
290785,120,20
290786,226,3
290789,38,1
290790,47,2
290791,68,2
290792,35,2
290796,292,2
290798,329,3
290800,37,2
290801,141,2
290803,57,2
290804,329,4
290806,59,2
290808,146,1
290809,45,1
290810,52,2
290811,34,2
290813,48,1
290814,48,8
290816,57,8
290817,32,1
290819,37,6
290821,33,1
290822,38,5
290823,105,5
290825,9,1
290826,39,5
290827,43,3
290829,37,3
290830,22,2
290831,30,4
290832,46,13
290833,51,4
290834,29,2
290835,38,3
290837,48,7
290838,36,2
290839,38,6
290840,45,9
290841,45,11
290844,43,4
290845,49,4
290849,18,2
290850,21,2
290852,16,2
290855,36,3
290857,38,4
290859,32,2
290860,33,2
290861,45,4
290863,36,1
290864,28,2
290865,27,2
290872,40,2
290873,55,5
290875,38,2
290879,199,2
290880,37,2
290881,24,1
290882,32,2
290883,33,2
290886,261,2
290888,57,4
290889,126,13
290890,37,8
290891,40,4
290892,54,1
290894,38,3
290895,60,6
290896,95,3
290897,66,4
290898,77,2
290899,44,6
290900,46,2
290901,130,4
290903,46,6
290905,29,2
290906,34,2
290907,40,4
290909,24,1
290910,41,2
290912,419,30
290915,114,3
290918,53,10
290919,40,2
290921,49,2
290923,722,39
290926,117,1
290928,38,2
290929,687,12
290930,37,2
290931,28,2
290934,43,2
290936,28,1
290940,40,2
290946,39,2
290951,52,4
290754,431,19
290953,47,3
290956,44,2
290957,57,4
290958,29,2
290962,43,1
290964,46,5
290965,39,2
290966,8,1
290968,34,1
290970,31,1
290973,33,1
290974,53,1
290977,106,10
290978,173,2
290980,79,3
290981,223,5
290983,51,4
290984,66,2
290985,53,7
290987,188,3
290989,364,22
290990,27,2
290994,225,7
290995,33,2
290997,830,23
290998,44,2
291000,32,2
291001,367,9
291002,36,2
291003,55,10
291004,45,6
291006,57,2
291009,115,5
291011,47,2
291012,219,3
291013,76,15
291014,33,2
291017,38,2
291019,35,2
291020,34,3
291022,170,1
291023,37,2
291025,44,2
291028,58,10
291033,46,1
291034,56,4
291035,36,1
291036,44,5
291037,31,1
291038,10,1
291039,117,3
291040,33,3
291042,147,1
291043,34,2
291044,31,1
291046,41,2
291050,46,3
291051,57,9
291053,41,2
291055,311,4
291056,38,4
291057,152,2
291058,49,6
291060,33,1
291062,28,1
291068,42,1
291069,33,1
291070,302,11
291072,37,2
291073,28,1
291074,35,2
291075,36,2
291076,30,1
291077,35,1
291078,26,1
291079,31,1
291080,239,10
291085,340,4
291090,31,1
291092,32,2
291094,46,2
291098,42,1
291099,45,2
291100,42,2
291101,35,2
291102,30,3
291107,49,1
291108,45,4
291109,30,1
291110,41,1
291111,37,3
291112,135,1
291113,43,2
291114,39,1
291115,44,2
291116,165,14
291117,81,3
291118,194,1
291119,203,1
291120,53,8
291122,38,2
291123,37,4
291124,55,6
291126,41,4
291128,44,4
291131,214,2
291133,41,4
291134,45,2
291135,44,2
291136,44,2
291137,52,1
291138,47,2
291139,74,5
291140,56,6
291142,64,8
291144,27,1
291145,30,2
291146,31,1
291147,30,2
291148,478,25
291149,188,1
291151,599,11
291152,41,2
291153,48,2
291154,165,6
291157,35,4
291158,23,2
291159,31,2
291161,33,4
291163,32,4
291164,81,20
291165,58,8
291166,212,1
291167,49,4
291168,37,1
291170,137,14
291171,5,4
291172,38,2
291174,1134,22
291176,36,2
291178,2039,57
291180,46,4
291183,32,1
291184,47,6
291187,67,1
291188,78,1
291193,69,10
291195,231,3
291197,52,9
291198,1558,115
291199,51,2
291200,56,3
291201,270,1
291203,37,2
291204,39,2
291205,56,8
291206,65,6
291207,40,2
291209,45,2
291210,39,3
291211,162,5
291212,126,4
291213,37,1
291216,56,3
291218,45,2
291219,486,6
291220,128,21
291221,43,2
291222,45,2
291223,39,3
291224,39,2
291225,45,2
291226,47,1
291230,105,2
291231,44,2
291232,35,2
291233,37,6
291234,177,2
291236,399,20
291237,48,8
291238,39,1
291239,33,1
291243,99,1
291244,49,1
291245,60,6
291246,317,10
291247,46,2
291248,75,12
291249,44,4
291250,89,17
291251,50,2
291252,31,1
291253,29,1
291254,31,2
291255,36,1
291256,42,3
291257,110,12
291258,44,4
291261,127,4
291262,38,2
291263,60,2
291264,1233,6
291265,31,2
291266,61,6
291267,33,2
291268,38,2
291269,36,3
291272,68,9
291273,53,1
291278,84,1
291279,59,3
291281,48,4
291282,58,10
291283,181,4
291284,52,5
291286,50,4
291287,62,11
291288,51,4
291290,46,6
291291,82,10
291292,50,2
291293,40,2
291294,77,6
291295,62,8
291296,53,6
291297,70,2
291298,70,5
291299,65,5
291300,37,4
291301,88,5
291302,42,4
291303,121,1
291304,32,2
291305,51,8
291307,404,17
291308,45,2
291309,46,2
291312,39,2
291313,33,1
291315,48,2
291316,49,2
291317,107,2
291318,56,2
291320,26,2
291322,28,1
291323,48,2
291327,33,2
291328,36,2
291329,39,1
291330,32,2
291331,37,5
291334,26,1
290246,369,10
291336,41,1
291337,453,4
291339,39,1
291340,34,1
291341,399,2
291342,42,4
291343,29,2
291344,28,2
291345,23,1
291347,27,2
291348,43,8
291349,28,1
291350,42,2
291351,29,4
291352,170,1
291353,44,2
291354,220,2
291355,145,1
291356,35,2
291358,55,5
291359,48,4
291360,61,8
291361,49,6
291362,35,3
291363,51,4
291364,27,2
291366,261,3
291369,41,1
291372,27,1
291373,187,2
291374,78,5
291376,43,2
291377,37,3
291378,40,1
291379,39,5
291381,44,1
291382,35,3
291383,40,2
291384,40,3
291385,29,2
291387,40,2
291388,71,6
291390,71,4
291391,46,3
291392,38,2
291393,43,1
291394,29,2
291395,25,1
291396,39,3
291397,40,2
291398,35,3
291399,45,4
291400,57,11
291401,36,4
291402,47,11
291403,214,1
291404,47,7
291405,53,9
291406,53,6
291407,31,2
291408,39,3
291409,248,14
291410,50,2
291411,454,20
291412,198,3
291413,326,16
291414,24,1
291415,43,1
291416,321,18
291417,35,3
291418,420,11
291419,208,12
291420,55,6
291423,34,2
291424,28,2
291425,21,2
291426,30,2
291427,29,2
291421,140,4
291428,71,4
291429,71,15
291430,44,4
291432,30,2
291433,39,2
291434,49,4
291436,28,1
291431,594,13
291438,66,10
291440,42,2
291441,35,1
291442,46,4
291443,38,4
291444,43,1
291445,68,3
291446,248,18
291447,156,3
291448,45,2
291449,344,8
291451,41,2
291452,160,1
291453,294,4
291454,82,2
291455,51,10
291456,322,6
291457,53,6
291459,184,2
291460,102,1
291461,56,1
291463,50,4
291464,206,4
291465,45,4
291467,51,3
291469,48,2
291470,41,2
291473,61,3
291474,46,2
291475,46,2
291462,401,11
291476,22,2
291477,37,2
291478,40,2
291479,31,6
291480,47,3
291481,40,2
291487,61,10
291488,48,8
291489,57,8
291490,34,4
291492,28,2
291493,49,4
291497,75,8
291499,171,15
291500,215,2
291504,42,4
291505,39,1
291509,133,4
291511,177,3
291512,69,16
291513,33,2
291514,51,4
291515,66,10
291516,1179,82
291517,48,4
291518,30,2
291519,56,2
291520,346,4
291521,38,4
291525,50,2
291528,25,1
291532,28,2
291536,43,4
291537,44,13
291542,30,4
291547,29,3
291549,25,1
291553,32,2
291556,27,2
291557,25,1
291559,42,2
291560,27,2
291562,103,5
291564,39,4
291565,31,1
291566,30,2
291568,35,4
291571,40,2
291573,26,2
291576,205,3
291579,45,1
291580,30,3
291581,38,2
291584,44,4
291585,27,2
291586,38,2
291593,60,11
291601,44,2
291604,53,10
291605,35,1
291606,43,1
291609,53,4
291611,53,8
291612,41,4
291614,30,3
291615,34,2
291616,79,3
291617,46,8
291618,38,3
291619,63,8
291620,317,15
291621,254,1
291622,32,1
291623,55,4
291624,61,9
291625,177,1
291626,66,9
291627,45,4
291629,34,2
291630,54,2
291631,476,21
291635,41,3
291636,60,4
291637,129,1
291638,56,1
291640,47,4
291641,25,1
291643,206,3
291645,138,4
291650,59,9
291651,36,2
291652,40,3
291653,51,6
291657,304,8
291658,57,1
291659,41,2
291656,299,12
291661,54,4
291663,38,2
291664,33,2
291665,247,6
291666,121,3
291668,173,2
291673,209,9
291674,47,4
291676,37,4
291677,64,4
291681,44,6
291690,33,2
291692,149,7
291691,24,1
291693,54,6
291696,55,13
291697,36,2
291698,50,2
291699,45,4
291700,37,2
291703,65,4
291705,160,1
291706,31,3
291707,163,2
291708,39,6
291709,259,4
291710,22,1
291711,37,2
291712,105,2
291713,40,1
291714,28,5
291715,29,3
291717,31,1
291721,40,4
291722,42,4
291725,41,4
291726,23,1
291727,56,2
291730,43,4
291731,30,2
291732,26,2
291733,38,6
291734,911,2
291736,35,5
291737,40,2
291738,33,2
291739,39,4
291740,42,2
291741,28,2
291742,39,6
291743,48,3
291744,21,2
291745,39,4
291746,40,4
291747,61,4
291748,32,3
291750,265,1
291752,20,2
291753,46,2
291754,33,4
291756,41,4
291759,42,2
291761,37,2
291763,179,1
291766,36,3
291768,23,2
291769,25,2
291770,205,3
291771,51,2
291772,33,3
291773,424,18
291774,24,2
291776,50,4
291777,34,2
291778,27,1
291780,31,2
291781,663,40
291783,54,6
291786,32,1
291790,35,2
291792,237,12
291793,40,2
291794,34,2
291795,136,2
291796,69,3
291797,100,8
291798,302,5
291799,60,8
291800,21,1
291801,26,2
291802,27,1
291803,40,2
291804,31,2
291805,52,6
291808,105,4
291809,25,2
291810,31,1
291811,48,2
291812,26,1
291813,24,1
291814,45,2
291815,26,1
291816,39,1
291817,29,1
291818,30,1
291819,610,7
291820,34,1
291821,42,2
291822,45,2
290927,336,18
291823,38,2
291825,40,2
291826,52,3
291827,33,1
291828,35,1
291829,39,1
291830,54,1
291831,40,2
291832,60,2
291833,59,2
291835,59,1
291838,63,2
291839,39,2
291840,57,3
290945,486,17
291841,181,2
291842,217,1
291843,83,4
291844,809,4
291846,35,1
291847,34,1
291849,35,1
291861,21,1
291869,63,8
291871,43,4
291873,50,6
291874,33,1
291875,34,3
291876,50,4
291878,47,1
291879,99,3
291880,54,4
291881,33,2
291882,148,5
291883,27,2
291885,34,8
291886,57,9
291888,46,7
291889,71,11
291890,61,6
291891,121,3
291892,27,2
291893,90,1
291894,23,1
291895,39,2
291896,17,1
291897,65,6
291898,53,2
291899,41,4
291900,100,1
291902,78,6
291904,35,2
291906,38,5
291908,70,2
291909,49,4
291910,2,1
291911,96,4
291913,54,4
291914,78,3
291915,30,2
291916,34,3
291917,70,1
291918,24,2
291919,27,2
291922,50,6
291923,40,3
291924,47,4
291926,48,4
291927,203,4
291928,55,1
291929,34,2
291930,32,2
291931,911,27
291932,23,2
291933,26,1
291934,25,2
291936,43,7
291937,37,2
291938,34,1
291940,283,17
291941,31,1
291943,46,3
291944,41,6
291945,47,4
291946,24,1
291947,31,1
291948,49,3
291949,100,6
291951,531,18
291952,44,4
291953,29,2
291954,35,3
291957,26,2
291955,487,14
291959,1076,9
291960,35,1
291961,35,4
291962,335,25
291963,41,8
291964,41,6
291965,88,10
291966,179,16
291967,75,12
291968,933,30
291969,81,8
291970,141,3
291972,47,6
291973,271,3
291975,40,6
291976,193,4
291978,46,4
291979,1018,31
291981,37,2
291982,3510,31
291983,30,1
291984,37,3
291985,606,10
291986,30,3
291992,33,3
291993,58,4
291997,34,1
292000,41,3
292003,27,1
292005,26,1
292008,42,1
292009,22,1
292012,44,2
292014,1340,14
292016,193,16
292018,49,6
292019,475,26
292020,109,7
292021,19,4
292022,62,4
292024,23,1
292025,26,1
292026,157,6
292027,391,6
292029,626,7
292030,29,3
292032,114,3
292034,25,1
292035,36,2
292037,34,2
292040,39,1
292042,72,4
292045,37,2
292047,460,9
292048,28,2
292049,34,1
292050,44,2
292051,38,6
292052,36,6
292053,44,8
292054,29,2
292057,30,2
292059,34,5
292064,32,2
292065,677,9
292066,154,1
292067,36,3
292068,23,3
292069,33,1
292071,20,1
292072,27,2
292074,47,6
292075,24,1
292076,33,4
292077,29,2
292079,42,1
292080,30,1
292082,38,2
292083,36,4
292084,38,1
292087,26,1
292088,30,1
292089,197,12
292090,29,2
292092,26,2
292093,21,1
292095,30,2
292100,47,1
292101,69,3
292102,50,1
292103,18,1
292104,33,2
292105,57,2
292109,25,1
292116,38,2
292117,39,1
292118,50,3
292119,42,2
292121,310,12
292124,35,1
292126,29,1
292127,22,1
292128,22,2
292129,34,2
292131,42,8
292132,29,1
292135,43,6
292136,29,1
292137,22,1
292138,31,2
292140,25,1
292141,39,2
292142,28,2
292143,22,1
292145,253,3
292146,235,7
292147,33,1
292148,30,1
292149,35,1
292150,27,1
292152,45,3
292153,34,3
292156,23,3
292157,34,4
292158,35,2
292162,38,6
292163,31,2
292164,34,4
292167,30,2
292170,133,2
292171,122,2
292172,32,1
292176,36,2
292177,74,9
292179,32,1
292180,127,10
292183,22,2
292184,36,4
292185,23,3
292186,30,1
292187,29,3
292188,18,1
292189,37,6
292191,32,2
292193,27,1
292194,29,2
292195,21,2
292196,25,1
292198,22,2
292199,27,2
292200,77,9
292201,26,3
292202,2,1
292204,36,2
292205,190,3
292206,30,4
292207,23,3
292208,28,3
292209,43,4
292210,32,3
292211,35,4
292213,47,5
292214,196,6
292215,37,4
292217,29,2
292218,23,1
292219,337,1
292220,40,3
292221,62,11
292223,30,2
292224,58,9
292225,75,4
292226,38,2
292228,60,5
292229,36,1
292231,27,2
292233,30,2
292234,35,2
292235,56,4
292237,371,12
292238,35,2
292240,40,3
292241,400,25
292243,24,1
292244,21,1
292246,37,6
292247,54,3
292248,184,5
292249,28,3
292253,21,1
292255,35,4
292256,46,4
292257,24,1
292258,25,2
292259,34,1
292260,34,1
292261,21,1
292262,1113,66
292263,34,5
292264,18,1
292269,29,3
292270,835,32
292272,24,5
292274,268,15
292275,41,3
292278,38,5
292281,13,1
292283,31,2
292286,24,2
292291,30,4
292307,252,10
292308,42,1
292310,59,4
292311,27,1
292312,37,2
292313,63,2
292316,21,1
292319,33,1
292320,97,3
292322,25,1
292325,29,1
292328,45,8
292330,24,1
292334,85,3
292336,35,1
292337,221,2
292339,36,2
292343,26,2
292345,23,2
292347,48,7
292348,410,13
292350,48,3
292351,39,3
292353,35,2
292354,33,4
292357,52,2
292360,26,2
292110,2173,62
292363,28,2
292364,22,2
292365,40,3
292366,68,5
292373,27,2
292380,39,4
292385,29,2
292386,22,2
292388,35,4
292389,28,2
292391,40,1
292394,27,1
292400,28,1
292402,43,2
292404,49,1
292405,31,2
292409,37,6
292411,16,1
292412,23,1
292415,28,2
292418,29,2
292419,75,2
292420,44,1
292423,58,2
292424,274,4
292425,37,2
292426,378,5
292427,141,3
292428,67,10
292429,25,2
292430,44,3
292432,35,2
292434,24,1
292435,26,2
292438,22,1
292439,32,4
292440,44,2
292441,30,1
292442,23,1
292444,30,2
292446,146,1
292447,28,2
292448,150,1
292449,324,2
292450,166,1
292451,31,2
292452,30,1
292453,32,1
292455,33,1
292456,39,1
292457,40,6
292460,167,1
292462,27,2
292463,157,1
292471,171,1
292472,1895,43
292474,67,1
292476,140,1
292480,51,1
292478,470,6
292481,39,2
292482,50,1
292485,92,3
292490,79,10
292494,39,4
292495,22,2
292497,566,1
292498,42,4
292504,53,4
292506,472,3
292507,44,4
292508,41,4
292509,67,2
292510,27,2
292511,98,4
292512,59,8
292514,55,1
292516,45,6
292517,29,2
292518,42,2
292521,28,2
292522,30,4
292523,69,10
292525,34,3
292526,308,9
292529,38,2
292531,29,4
292532,24,2
292534,78,4
292535,152,1
292537,449,25
292538,26,2
292539,32,2
292540,271,15
292542,26,1
292543,33,1
292544,32,2
292545,22,1
292546,151,1
292549,106,5
292551,16,1
292552,74,4
292553,38,2
292555,37,4
292557,86,10
292558,32,2
292560,64,4
292563,60,3
292564,118,1
292566,49,4
292570,568,24
292571,44,2
292565,30,2
292577,263,4
292580,43,2
292581,27,2
292582,34,2
292583,36,2
292586,531,15
292588,165,4
292589,46,2
292590,36,2
292596,24,1
292597,423,28
292598,32,2
292602,26,2
292603,34,1
292604,50,2
292605,46,4
292606,284,6
292608,44,6
292609,156,2
292610,50,4
292612,42,3
292614,27,2
292615,36,2
292616,40,7
292622,28,1
292623,27,2
292624,46,2
292625,29,2
292626,24,3
292627,44,7
292628,23,2
292629,47,2
292630,36,4
292631,21,2
292632,1799,97
292633,43,6
292634,19,2
292636,29,2
292639,35636,377
292641,235,2
292644,41,6
292645,162,2
292648,42,1
292649,34,6
292653,54,5
292659,27,2
292662,49,5
292665,809,51
292667,18,1
292666,36,7
292671,18,1
292672,21,3
292676,30,2
292680,51,7
292682,199,5
292684,734,42
292686,518,27
292688,53,4
292689,230,2
292691,87,15
292694,18,2
292697,20,1
292699,23,1
292700,376,17
292701,47,1
292702,35,5
292704,153,9
292705,31,4
292709,215,1
292710,554,34
292713,19,1
292714,222,4
292715,466,25
292717,19,1
292718,66,2
292719,21,2
292720,16,1
292721,244,10
292722,613,38
292725,44,10
292726,27,1
292727,31,2
292728,28,2
292729,29,2
292730,238,2
292733,39,1
292734,33,4
292735,39,2
292738,37,1
292739,37,2
292740,457,29
292741,24,2
292743,30,1
292748,181,1
292744,155,1
292750,22,2
292755,24,1
292757,25,4
292763,18,1
292764,23,2
292765,32,2
292768,25,2
292769,34,2
292771,42,4
292773,37,2
292774,45,5
292776,41,2
292779,18,2
292780,34,4
292781,57,4
292782,46,1
292784,31,8
292786,259,15
292789,319,3
292791,29,1
292794,81,12
292795,41,4
292796,64,7
292798,37,4
292783,362,5
292799,29,2
292801,58,7
292804,159,6
292805,32,1
292807,27,1
292808,54,4
292812,94,8
292815,37,3
292817,22,1
292820,39,5
292821,27,2
292822,52,1
292823,31,2
292826,33,2
292828,24,1
292830,31,1
292832,40,7
292834,23,1
292836,25,1
292839,27,2
292841,24,2
292843,228,3
292847,39,4
292848,676,1
292850,458,26
292851,19,1
292853,69,2
292855,16,1
292856,34,2
292861,53,8
292863,28,1
292864,27,2
292865,51,2
292867,112,2
292870,19,2
292872,28,2
292874,23,1
292875,27,2
292878,27,2
292880,310,6
292886,879,19
292888,30,4
292889,51,2
292892,53,1
292895,35,1
292896,42,2
292898,31,2
292899,28,2
292900,36,2
292902,25,1
292903,39,2
292905,34,2
292907,48,2
292909,60,4
292910,42,2
292912,238,13
292913,42,1
292916,62,5
292919,37,1
292920,42,3
292921,22,2
292922,38,1
292923,106,6
292924,183,3
292925,48,2
292928,32,1
292930,25,1
292931,25,2
292936,23,2
292937,26,2
292942,39,1
292952,22,1
292954,30,2
292958,31,2
292959,61,3
292960,38,3
292961,46,9
292962,28,3
292963,33,4
292964,30,2
292966,29,1
292967,28,1
292971,58,3
292972,67,2
292062,506,27
292973,40,3
292975,29,6
292977,25,2
292979,28,4
292980,32,1
292981,30,1
292984,72,2
292985,43,4
292986,33,6
292987,25,1
292988,50,2
292990,149,1
292991,27,1
292995,27,1
292996,166,3
292997,42,2
293002,28,1
293003,24,1
293005,179,4
293007,27,1
293009,181,1
292994,302,14
293010,30,4
293011,35,4
293012,34,1
293013,29,2
293015,24,1
